"frequency";"r dBS11";"i dBS11"
2.72942e+07;-15.5668;0
2.77492e+07;-15.5668;0
2.82118e+07;-15.5668;0
2.86821e+07;-15.5669;0
2.91603e+07;-15.5669;0
2.96464e+07;-15.5669;0
3.01406e+07;-15.567;0
3.06431e+07;-15.567;0
3.11539e+07;-15.567;0
3.16733e+07;-15.5671;0
3.22013e+07;-15.5671;0
3.27381e+07;-15.5672;0
3.32839e+07;-15.5672;0
3.38388e+07;-15.5672;0
3.44029e+07;-15.5673;0
3.49764e+07;-15.5673;0
3.55595e+07;-15.5673;0
3.61523e+07;-15.5674;0
3.6755e+07;-15.5674;0
3.73677e+07;-15.5675;0
3.79907e+07;-15.5675;0
3.8624e+07;-15.5676;0
3.92679e+07;-15.5676;0
3.99225e+07;-15.5676;0
4.05881e+07;-15.5677;0
4.12647e+07;-15.5677;0
4.19526e+07;-15.5678;0
4.2652e+07;-15.5678;0
4.33631e+07;-15.5679;0
4.4086e+07;-15.5679;0
4.48209e+07;-15.568;0
4.55681e+07;-15.568;0
4.63278e+07;-15.5681;0
4.71001e+07;-15.5681;0
4.78853e+07;-15.5681;0
4.86836e+07;-15.5682;0
4.94952e+07;-15.5682;0
5.03203e+07;-15.5683;0
5.11592e+07;-15.5683;0
5.2012e+07;-15.5684;0
5.28791e+07;-15.5685;0
5.37606e+07;-15.5685;0
5.46569e+07;-15.5686;0
5.55681e+07;-15.5686;0
5.64944e+07;-15.5687;0
5.74362e+07;-15.5687;0
5.83937e+07;-15.5688;0
5.93672e+07;-15.5688;0
6.03569e+07;-15.5689;0
6.13631e+07;-15.5689;0
6.23861e+07;-15.569;0
6.34261e+07;-15.5691;0
6.44835e+07;-15.5691;0
6.55585e+07;-15.5692;0
6.66514e+07;-15.5692;0
6.77625e+07;-15.5693;0
6.88922e+07;-15.5694;0
7.00406e+07;-15.5694;0
7.12083e+07;-15.5695;0
7.23954e+07;-15.5696;0
7.36023e+07;-15.5696;0
7.48293e+07;-15.5697;0
7.60767e+07;-15.5698;0
7.7345e+07;-15.5698;0
7.86344e+07;-15.5699;0
7.99453e+07;-15.57;0
8.1278e+07;-15.57;0
8.2633e+07;-15.5701;0
8.40106e+07;-15.5702;0
8.54111e+07;-15.5702;0
8.6835e+07;-15.5703;0
8.82826e+07;-15.5704;0
8.97543e+07;-15.5705;0
9.12506e+07;-15.5705;0
9.27718e+07;-15.5706;0
9.43184e+07;-15.5707;0
9.58908e+07;-15.5708;0
9.74893e+07;-15.5708;0
9.91146e+07;-15.5709;0
1.00767e+08;-15.571;0
1.02447e+08;-15.5711;0
1.04155e+08;-15.5712;0
1.05891e+08;-15.5713;0
1.07656e+08;-15.5713;0
1.09451e+08;-15.5714;0
1.11276e+08;-15.5715;0
1.13131e+08;-15.5716;0
1.15017e+08;-15.5717;0
1.16934e+08;-15.5718;0
1.18883e+08;-15.5719;0
1.20865e+08;-15.572;0
1.2288e+08;-15.5721;0
1.24929e+08;-15.5722;0
1.27011e+08;-15.5722;0
1.29129e+08;-15.5723;0
1.31281e+08;-15.5724;0
1.3347e+08;-15.5725;0
1.35695e+08;-15.5726;0
1.37957e+08;-15.5727;0
1.40257e+08;-15.5728;0
1.42595e+08;-15.573;0
