"frequency";"r dBS11";"i dBS11"
3.334e+10;-13.6244;0
3.35067e+10;-13.1407;0
3.36733e+10;-12.6779;0
3.384e+10;-12.2362;0
3.40066e+10;-11.8155;0
3.41733e+10;-11.4153;0
3.43399e+10;-11.0346;0
3.45066e+10;-10.6719;0
3.46732e+10;-10.3256;0
3.48399e+10;-9.99382;0
3.50065e+10;-9.67459;0
3.51732e+10;-9.36586;0
3.53398e+10;-9.06567;0
3.55065e+10;-8.77222;0
3.56731e+10;-8.48397;0
3.58398e+10;-8.19971;0
3.60064e+10;-7.91866;0
3.61731e+10;-7.64045;0
3.63397e+10;-7.36521;0
3.65064e+10;-7.09352;0
3.6673e+10;-6.82641;0
3.68397e+10;-6.56528;0
3.70063e+10;-6.31183;0
3.7173e+10;-6.06798;0
3.73396e+10;-5.83581;0
3.75063e+10;-5.61742;0
3.76729e+10;-5.41489;0
3.78396e+10;-5.23024;0
3.80062e+10;-5.06533;0
3.81729e+10;-4.92186;0
3.83395e+10;-4.80133;0
3.85062e+10;-4.70504;0
3.86728e+10;-4.63406;0
3.88395e+10;-4.5892;0
3.90061e+10;-4.57103;0
3.91728e+10;-4.57981;0
3.93394e+10;-4.61552;0
3.95061e+10;-4.6778;0
3.96727e+10;-4.76599;0
3.98394e+10;-4.87913;0
4.0006e+10;-5.01598;0
4.01727e+10;-5.17512;0
4.03393e+10;-5.35497;0
4.0506e+10;-5.55391;0
4.06726e+10;-5.77034;0
4.08393e+10;-6.00277;0
4.10059e+10;-6.24984;0
4.11726e+10;-6.51043;0
4.13392e+10;-6.7836;0
4.15059e+10;-7.06863;0
4.16725e+10;-7.365;0
4.18392e+10;-7.67236;0
4.20058e+10;-7.99044;0
4.21725e+10;-8.31909;0
4.23391e+10;-8.65815;0
4.25058e+10;-9.00749;0
4.26724e+10;-9.36693;0
4.28391e+10;-9.73625;0
4.30057e+10;-10.1152;0
4.31724e+10;-10.5035;0
4.3339e+10;-10.9008;0
4.35057e+10;-11.3069;0
4.36723e+10;-11.7216;0
4.3839e+10;-12.1448;0
4.40056e+10;-12.5768;0
4.41723e+10;-13.0179;0
4.43389e+10;-13.4688;0
4.45056e+10;-13.9306;0
4.46722e+10;-14.4047;0
4.48389e+10;-14.8929;0
4.50055e+10;-15.3974;0
4.51722e+10;-15.921;0
4.53388e+10;-16.4665;0
4.55055e+10;-17.0376;0
4.56721e+10;-17.638;0
4.58388e+10;-18.2722;0
4.60054e+10;-18.9451;0
4.61721e+10;-19.6623;0
4.63387e+10;-20.4303;0
4.65054e+10;-21.2568;0
4.6672e+10;-22.151;0
4.68387e+10;-23.1245;0
4.70053e+10;-24.1917;0
4.7172e+10;-25.3713;0
4.73386e+10;-26.6876;0
4.75053e+10;-28.1708;0
4.76719e+10;-29.8541;0
4.78386e+10;-31.7547;0
4.80052e+10;-33.793;0
4.81719e+10;-35.5507;0
4.83385e+10;-36.0731;0
4.85052e+10;-34.9353;0
4.86718e+10;-33.0053;0
4.88385e+10;-31.036;0
4.90051e+10;-29.2582;0
4.91718e+10;-27.6929;0
4.93384e+10;-26.3117;0
4.95051e+10;-25.082;0
4.96717e+10;-23.9768;0
4.98384e+10;-22.9753;0
5.0005e+10;-22.0618;0
5.01717e+10;-21.2245;0
5.03383e+10;-20.4542;0
5.0505e+10;-19.7435;0
5.06716e+10;-19.0866;0
5.08383e+10;-18.4782;0
5.10049e+10;-17.9137;0
5.11716e+10;-17.3889;0
5.13382e+10;-16.8994;0
5.15049e+10;-16.4412;0
5.16715e+10;-16.0101;0
5.18382e+10;-15.6021;0
5.20048e+10;-15.2129;0
5.21715e+10;-14.8385;0
5.23381e+10;-14.4751;0
5.25048e+10;-14.1191;0
5.26714e+10;-13.7673;0
5.28381e+10;-13.4171;0
5.30047e+10;-13.0663;0
5.31714e+10;-12.7137;0
5.3338e+10;-12.3586;0
5.35047e+10;-12.0012;0
5.36713e+10;-11.6421;0
5.3838e+10;-11.2829;0
5.40046e+10;-10.9253;0
5.41713e+10;-10.5713;0
5.43379e+10;-10.2233;0
5.45046e+10;-9.88341;0
5.46712e+10;-9.55377;0
5.48379e+10;-9.23628;0
5.50045e+10;-8.93252;0
5.51712e+10;-8.6438;0
5.53378e+10;-8.37106;0
5.55045e+10;-8.115;0
5.56711e+10;-7.87605;0
5.58378e+10;-7.6545;0
5.60044e+10;-7.45053;0
5.61711e+10;-7.26434;0
