"frequency";"r dBS34";"i dBS34"
3.80189e+07;-0.0211456;0
3.86071e+07;-0.0213309;0
3.92043e+07;-0.0215181;0
3.98107e+07;-0.0217071;0
4.04265e+07;-0.0218979;0
4.10519e+07;-0.0220907;0
4.16869e+07;-0.0222853;0
4.23318e+07;-0.0224819;0
4.29866e+07;-0.0226804;0
4.36516e+07;-0.0228809;0
4.43268e+07;-0.0230834;0
4.50125e+07;-0.0232879;0
4.57088e+07;-0.0234944;0
4.64159e+07;-0.023703;0
4.71339e+07;-0.0239137;0
4.7863e+07;-0.0241265;0
4.86034e+07;-0.0243415;0
4.93552e+07;-0.0245586;0
5.01187e+07;-0.0247779;0
5.0894e+07;-0.0249994;0
5.16813e+07;-0.0252232;0
5.24807e+07;-0.0254492;0
5.32926e+07;-0.0256775;0
5.4117e+07;-0.0259082;0
5.49541e+07;-0.0261412;0
5.58042e+07;-0.0263766;0
5.66674e+07;-0.0266144;0
5.7544e+07;-0.0268547;0
5.84341e+07;-0.0270974;0
5.93381e+07;-0.0273427;0
6.0256e+07;-0.0275904;0
6.11881e+07;-0.0278407;0
6.21346e+07;-0.0280937;0
6.30957e+07;-0.0283492;0
6.40718e+07;-0.0286074;0
6.50629e+07;-0.0288684;0
6.60693e+07;-0.029132;0
6.70914e+07;-0.0293984;0
6.81292e+07;-0.0296676;0
6.91831e+07;-0.0299396;0
7.02533e+07;-0.0302145;0
7.134e+07;-0.0304924;0
7.24436e+07;-0.0307731;0
7.35642e+07;-0.0310568;0
7.47022e+07;-0.0313436;0
7.58578e+07;-0.0316334;0
7.70312e+07;-0.0319263;0
7.82228e+07;-0.0322223;0
7.94328e+07;-0.0325216;0
8.06616e+07;-0.032824;0
8.19093e+07;-0.0331297;0
8.31764e+07;-0.0334387;0
8.4463e+07;-0.033751;0
8.57696e+07;-0.0340668;0
8.70964e+07;-0.0343859;0
8.84437e+07;-0.0347086;0
8.98118e+07;-0.0350347;0
9.12011e+07;-0.0353645;0
9.26119e+07;-0.0356978;0
9.40445e+07;-0.0360348;0
9.54993e+07;-0.0363756;0
9.69765e+07;-0.0367201;0
9.84767e+07;-0.0370684;0
1e+08;-0.0374205;0
1.01547e+08;-0.0377766;0
1.03118e+08;-0.0381367;0
1.04713e+08;-0.0385008;0
1.06333e+08;-0.038869;0
1.07978e+08;-0.0392413;0
1.09648e+08;-0.0396178;0
1.11344e+08;-0.0399985;0
1.13066e+08;-0.0403835;0
1.14815e+08;-0.0407729;0
1.16591e+08;-0.0411668;0
1.18395e+08;-0.0415651;0
1.20226e+08;-0.041968;0
1.22086e+08;-0.0423754;0
1.23975e+08;-0.0427876;0
1.25893e+08;-0.0432045;0
1.2784e+08;-0.0436262;0
1.29818e+08;-0.0440527;0
1.31826e+08;-0.0444842;0
1.33865e+08;-0.0449207;0
1.35936e+08;-0.0453623;0
1.38038e+08;-0.0458091;0
1.40174e+08;-0.046261;0
1.42342e+08;-0.0467183;0
1.44544e+08;-0.0471809;0
1.4678e+08;-0.047649;0
1.4905e+08;-0.0481226;0
1.51356e+08;-0.0486018;0
1.53697e+08;-0.0490867;0
1.56075e+08;-0.0495774;0
1.58489e+08;-0.0500739;0
1.60941e+08;-0.0505764;0
1.63431e+08;-0.0510848;0
1.65959e+08;-0.0515994;0
1.68526e+08;-0.0521202;0
1.71133e+08;-0.0526473;0
1.7378e+08;-0.0531807;0
1.76468e+08;-0.0537206;0
1.79198e+08;-0.0542671;0
1.8197e+08;-0.0548202;0
1.84785e+08;-0.0553801;0
1.87643e+08;-0.0559468;0
1.90546e+08;-0.0565205;0
1.93494e+08;-0.0571012;0
1.96487e+08;-0.0576892;0
1.99526e+08;-0.0582843;0
2.02613e+08;-0.0588869;0
2.05747e+08;-0.0594969;0
2.0893e+08;-0.0601146;0
2.12162e+08;-0.0607399;0
2.15443e+08;-0.0613731;0
2.18776e+08;-0.0620142;0
2.2216e+08;-0.0626634;0
2.25597e+08;-0.0633207;0
2.29087e+08;-0.0639864;0
2.32631e+08;-0.0646604;0
2.36229e+08;-0.0653431;0
2.39883e+08;-0.0660344;0
2.43594e+08;-0.0667345;0
2.47362e+08;-0.0674435;0
2.51189e+08;-0.0681616;0
2.55074e+08;-0.068889;0
2.5902e+08;-0.0696257;0
2.63027e+08;-0.0703718;0
2.67096e+08;-0.0711277;0
2.71227e+08;-0.0718933;0
2.75423e+08;-0.0726688;0
2.79683e+08;-0.0734544;0
2.8401e+08;-0.0742502;0
2.88403e+08;-0.0750564;0
2.92864e+08;-0.0758732;0
2.97395e+08;-0.0767007;0
3.01995e+08;-0.077539;0
3.06667e+08;-0.0783883;0
3.11411e+08;-0.0792489;0
3.16228e+08;-0.0801208;0
3.21119e+08;-0.0810042;0
3.26087e+08;-0.0818994;0
3.31131e+08;-0.0828064;0
3.36253e+08;-0.0837255;0
3.41455e+08;-0.0846568;0
3.46737e+08;-0.0856006;0
3.52101e+08;-0.086557;0
3.57547e+08;-0.0875262;0
3.63078e+08;-0.0885084;0
3.68695e+08;-0.0895038;0
3.74398e+08;-0.0905125;0
3.80189e+08;-0.0915349;0
3.86071e+08;-0.0925711;0
3.92043e+08;-0.0936212;0
3.98107e+08;-0.0946856;0
4.04265e+08;-0.0957644;0
4.10519e+08;-0.0968578;0
4.16869e+08;-0.0979661;0
4.23318e+08;-0.0990894;0
4.29866e+08;-0.100228;0
4.36516e+08;-0.101382;0
4.43268e+08;-0.102552;0
4.50125e+08;-0.103738;0
4.57088e+08;-0.10494;0
4.64159e+08;-0.106158;0
4.71339e+08;-0.107393;0
4.7863e+08;-0.108645;0
4.86034e+08;-0.109915;0
4.93552e+08;-0.111201;0
5.01187e+08;-0.112505;0
5.0894e+08;-0.113828;0
5.16813e+08;-0.115168;0
5.24807e+08;-0.116526;0
5.32926e+08;-0.117904;0
5.4117e+08;-0.1193;0
5.49541e+08;-0.120715;0
5.58042e+08;-0.12215;0
5.66674e+08;-0.123604;0
5.7544e+08;-0.125079;0
5.84341e+08;-0.126573;0
5.93381e+08;-0.128089;0
6.0256e+08;-0.129624;0
6.11881e+08;-0.131181;0
6.21346e+08;-0.13276;0
6.30957e+08;-0.134359;0
6.40718e+08;-0.135981;0
6.50629e+08;-0.137625;0
6.60693e+08;-0.139291;0
6.70914e+08;-0.14098;0
6.81292e+08;-0.142692;0
6.91831e+08;-0.144427;0
7.02533e+08;-0.146186;0
7.134e+08;-0.147968;0
7.24436e+08;-0.149775;0
7.35642e+08;-0.151606;0
7.47022e+08;-0.153461;0
7.58578e+08;-0.155342;0
7.70312e+08;-0.157248;0
7.82228e+08;-0.159179;0
7.94328e+08;-0.161136;0
8.06616e+08;-0.163119;0
8.19093e+08;-0.165129;0
8.31764e+08;-0.167165;0
8.4463e+08;-0.169228;0
8.57696e+08;-0.171318;0
8.70964e+08;-0.173436;0
8.84437e+08;-0.175581;0
8.98118e+08;-0.177755;0
9.12011e+08;-0.179957;0
9.26119e+08;-0.182187;0
9.40445e+08;-0.184446;0
9.54993e+08;-0.186735;0
9.69765e+08;-0.189052;0
9.84767e+08;-0.1914;0
1e+09;-0.193777;0
1.01547e+09;-0.196184;0
1.03118e+09;-0.198622;0
1.04713e+09;-0.201091;0
1.06333e+09;-0.20359;0
1.07978e+09;-0.206121;0
1.09648e+09;-0.208683;0
1.11344e+09;-0.211277;0
1.13066e+09;-0.213903;0
1.14815e+09;-0.216561;0
1.16591e+09;-0.219251;0
1.18395e+09;-0.221974;0
1.20226e+09;-0.22473;0
1.22086e+09;-0.22752;0
1.23975e+09;-0.230342;0
1.25893e+09;-0.233199;0
1.2784e+09;-0.236089;0
1.29818e+09;-0.239013;0
1.31826e+09;-0.241972;0
1.33865e+09;-0.244966;0
1.35936e+09;-0.247994;0
1.38038e+09;-0.251057;0
1.40174e+09;-0.254156;0
1.42342e+09;-0.257291;0
1.44544e+09;-0.260461;0
1.4678e+09;-0.263668;0
1.4905e+09;-0.266911;0
1.51356e+09;-0.270191;0
1.53697e+09;-0.273507;0
1.56075e+09;-0.276861;0
1.58489e+09;-0.280253;0
1.60941e+09;-0.283682;0
1.63431e+09;-0.28715;0
1.65959e+09;-0.290656;0
1.68526e+09;-0.294202;0
1.71133e+09;-0.297786;0
1.7378e+09;-0.30141;0
1.76468e+09;-0.305074;0
1.79198e+09;-0.308778;0
1.8197e+09;-0.312523;0
1.84785e+09;-0.316309;0
1.87643e+09;-0.320137;0
1.90546e+09;-0.324007;0
1.93494e+09;-0.32792;0
1.96487e+09;-0.331876;0
1.99526e+09;-0.335876;0
2.02613e+09;-0.339919;0
2.05747e+09;-0.344008;0
2.0893e+09;-0.348142;0
2.12162e+09;-0.352321;0
2.15443e+09;-0.356548;0
2.18776e+09;-0.360822;0
2.2216e+09;-0.365143;0
2.25597e+09;-0.369514;0
2.29087e+09;-0.373933;0
2.32631e+09;-0.378403;0
2.36229e+09;-0.382924;0
2.39883e+09;-0.387496;0
2.43594e+09;-0.392121;0
2.47362e+09;-0.396799;0
2.51189e+09;-0.40153;0
2.55074e+09;-0.406317;0
2.5902e+09;-0.411158;0
2.63027e+09;-0.416056;0
2.67096e+09;-0.421012;0
2.71227e+09;-0.426025;0
2.75423e+09;-0.431096;0
2.79683e+09;-0.436227;0
2.8401e+09;-0.441419;0
2.88403e+09;-0.446671;0
2.92864e+09;-0.451984;0
2.97395e+09;-0.45736;0
3.01995e+09;-0.462799;0
3.06667e+09;-0.468302;0
3.11411e+09;-0.473869;0
3.16228e+09;-0.479502;0
3.21119e+09;-0.4852;0
3.26087e+09;-0.490965;0
3.31131e+09;-0.496797;0
3.36253e+09;-0.502698;0
3.41455e+09;-0.508667;0
3.46737e+09;-0.514707;0
3.52101e+09;-0.520818;0
3.57547e+09;-0.527001;0
3.63078e+09;-0.533257;0
3.68695e+09;-0.539588;0
3.74398e+09;-0.545996;0
3.80189e+09;-0.552482;0
3.86071e+09;-0.559049;0
3.92043e+09;-0.565697;0
3.98107e+09;-0.57243;0
4.04265e+09;-0.57925;0
4.10519e+09;-0.58616;0
4.16869e+09;-0.593162;0
4.23318e+09;-0.60026;0
4.29866e+09;-0.607456;0
4.36516e+09;-0.614754;0
4.43268e+09;-0.622157;0
4.50125e+09;-0.629668;0
4.57088e+09;-0.637289;0
4.64159e+09;-0.645024;0
4.71339e+09;-0.652874;0
4.7863e+09;-0.660842;0
4.86034e+09;-0.668929;0
4.93552e+09;-0.677134;0
5.01187e+09;-0.685459;0
5.0894e+09;-0.693902;0
5.16813e+09;-0.702461;0
5.24807e+09;-0.711133;0
5.32926e+09;-0.719913;0
5.4117e+09;-0.728799;0
5.49541e+09;-0.737782;0
5.58042e+09;-0.746857;0
5.66674e+09;-0.756017;0
5.7544e+09;-0.765254;0
5.84341e+09;-0.774561;0
5.93381e+09;-0.783929;0
6.0256e+09;-0.793353;0
6.11881e+09;-0.802825;0
6.21346e+09;-0.812341;0
6.30957e+09;-0.821898;0
6.40718e+09;-0.831495;0
6.50629e+09;-0.841131;0
6.60693e+09;-0.850811;0
6.70914e+09;-0.86054;0
6.81292e+09;-0.870325;0
6.91831e+09;-0.880178;0
7.02533e+09;-0.890108;0
7.134e+09;-0.900132;0
7.24436e+09;-0.910262;0
7.35642e+09;-0.920513;0
7.47022e+09;-0.930902;0
7.58578e+09;-0.941443;0
7.70312e+09;-0.95215;0
7.82228e+09;-0.963036;0
7.94328e+09;-0.974113;0
8.06616e+09;-0.985391;0
8.19093e+09;-0.996882;0
8.31764e+09;-1.00859;0
8.4463e+09;-1.02054;0
8.57696e+09;-1.03273;0
8.70964e+09;-1.04518;0
8.84437e+09;-1.0579;0
8.98118e+09;-1.0709;0
9.12011e+09;-1.0842;0
9.26119e+09;-1.09781;0
9.40445e+09;-1.11174;0
9.54993e+09;-1.12599;0
9.69765e+09;-1.14055;0
9.84767e+09;-1.1554;0
1e+10;-1.17051;0
1.01547e+10;-1.18584;0
1.03118e+10;-1.20133;0
1.04713e+10;-1.21691;0
1.06333e+10;-1.23252;0
1.07978e+10;-1.24809;0
1.09648e+10;-1.26357;0
1.11344e+10;-1.27891;0
1.13066e+10;-1.2941;0
1.14815e+10;-1.30913;0
1.16591e+10;-1.32405;0
1.18395e+10;-1.33891;0
1.20226e+10;-1.35379;0
1.22086e+10;-1.36879;0
1.23975e+10;-1.384;0
1.25893e+10;-1.39951;0
1.2784e+10;-1.41542;0
1.29818e+10;-1.43181;0
1.31826e+10;-1.44874;0
1.33865e+10;-1.46627;0
1.35936e+10;-1.48446;0
1.38038e+10;-1.50334;0
1.40174e+10;-1.52295;0
1.42342e+10;-1.54328;0
1.44544e+10;-1.56429;0
1.4678e+10;-1.58589;0
1.4905e+10;-1.60793;0
1.51356e+10;-1.6302;0
1.53697e+10;-1.65245;0
1.56075e+10;-1.67444;0
1.58489e+10;-1.69595;0
1.60941e+10;-1.71685;0
1.63431e+10;-1.73712;0
1.65959e+10;-1.75688;0
1.68526e+10;-1.77634;0
1.71133e+10;-1.79582;0
1.7378e+10;-1.81564;0
1.76468e+10;-1.83613;0
1.79198e+10;-1.85759;0
1.8197e+10;-1.88022;0
1.84785e+10;-1.9042;0
1.87643e+10;-1.92961;0
1.90546e+10;-1.9564;0
1.93494e+10;-1.98443;0
1.96487e+10;-2.01333;0
1.99526e+10;-2.04258;0
2.02613e+10;-2.07156;0
2.05747e+10;-2.09967;0
2.0893e+10;-2.1265;0
2.12162e+10;-2.15196;0
2.15443e+10;-2.17634;0
2.18776e+10;-2.20026;0
2.2216e+10;-2.22448;0
2.25597e+10;-2.24982;0
2.29087e+10;-2.27692;0
2.32631e+10;-2.30625;0
2.36229e+10;-2.33798;0
2.39883e+10;-2.37193;0
2.43594e+10;-2.4075;0
2.47362e+10;-2.44371;0
2.51189e+10;-2.47932;0
2.55074e+10;-2.51325;0
2.5902e+10;-2.54493;0
2.63027e+10;-2.57461;0
2.67096e+10;-2.60332;0
2.71227e+10;-2.63252;0
2.75423e+10;-2.66365;0
2.79683e+10;-2.6978;0
2.8401e+10;-2.7354;0
2.88403e+10;-2.77609;0
2.92864e+10;-2.81866;0
2.97395e+10;-2.86125;0
3.01995e+10;-2.90198;0
3.06667e+10;-2.93975;0
3.11411e+10;-2.97489;0
3.16228e+10;-3.00904;0
3.21119e+10;-3.04447;0
3.26087e+10;-3.08319;0
3.31131e+10;-3.12615;0
3.36253e+10;-3.17291;0
3.41455e+10;-3.2216;0
3.46737e+10;-3.26964;0
3.52101e+10;-3.31492;0
3.57547e+10;-3.35706;0
3.63078e+10;-3.39772;0
3.68695e+10;-3.43965;0
3.74398e+10;-3.48521;0
3.80189e+10;-3.53514;0
3.86071e+10;-3.58818;0
3.92043e+10;-3.64172;0
3.98107e+10;-3.69338;0
4.04265e+10;-3.74266;0
4.10519e+10;-3.79117;0
4.16869e+10;-3.84142;0
4.23318e+10;-3.89491;0
4.29866e+10;-3.95118;0
4.36516e+10;-4.00837;0
4.43268e+10;-4.06505;0
4.50125e+10;-4.12153;0
4.57088e+10;-4.17936;0
4.64159e+10;-4.23939;0
4.71339e+10;-4.3004;0
4.7863e+10;-4.36035;0
4.86034e+10;-4.41924;0
4.93552e+10;-4.48032;0
5.01187e+10;-4.54711;0
5.0894e+10;-4.61866;0
5.16813e+10;-4.68852;0
5.24807e+10;-4.75104;0
5.32926e+10;-4.80974;0
5.4117e+10;-4.87598;0
5.49541e+10;-4.95645;0
5.58042e+10;-5.04245;0
5.66674e+10;-5.11614;0
5.7544e+10;-5.17381;0
5.84341e+10;-5.23593;0
5.93381e+10;-5.32335;0
6.0256e+10;-5.42693;0
6.11881e+10;-5.51174;0
6.21346e+10;-5.5662;0
6.30957e+10;-5.62802;0
6.40718e+10;-5.73265;0
6.50629e+10;-5.85479;0
6.60693e+10;-5.9343;0
6.70914e+10;-5.97814;0
6.81292e+10;-6.06218;0
6.91831e+10;-6.2053;0
7.02533e+10;-6.32072;0
7.134e+10;-6.36134;0
7.24436e+10;-6.42718;0
7.35642e+10;-6.58589;0
7.47022e+10;-6.72744;0
7.58578e+10;-6.76093;0
7.70312e+10;-6.82634;0
7.82228e+10;-7.0161;0
7.94328e+10;-7.15617;0
8.06616e+10;-7.16558;0
8.19093e+10;-7.27486;0
8.31764e+10;-7.50562;0
8.4463e+10;-7.57879;0
8.57696e+10;-7.59243;0
8.70964e+10;-7.8194;0
8.84437e+10;-7.99987;0
8.98118e+10;-7.97316;0
9.12011e+10;-8.15146;0
9.26119e+10;-8.41356;0
9.40445e+10;-8.38359;0
9.54993e+10;-8.52753;0
9.69765e+10;-8.83811;0
9.84767e+10;-8.79723;0
1e+11;-8.95675;0
