"frequency";"r dBS21";"i dBS21"
1.79198e+08;-0.0623859;0
1.8197e+08;-0.0629863;0
1.84785e+08;-0.0635937;0
1.87643e+08;-0.0642082;0
1.90546e+08;-0.0648299;0
1.93494e+08;-0.0654588;0
1.96487e+08;-0.0660952;0
1.99526e+08;-0.066739;0
2.02613e+08;-0.0673905;0
2.05747e+08;-0.0680498;0
2.0893e+08;-0.0687169;0
2.12162e+08;-0.0693921;0
2.15443e+08;-0.0700753;0
2.18776e+08;-0.0707668;0
2.2216e+08;-0.0714667;0
2.25597e+08;-0.0721751;0
2.29087e+08;-0.0728921;0
2.32631e+08;-0.0736179;0
2.36229e+08;-0.0743527;0
2.39883e+08;-0.0750965;0
2.43594e+08;-0.0758495;0
2.47362e+08;-0.0766119;0
2.51189e+08;-0.0773838;0
2.55074e+08;-0.0781654;0
2.5902e+08;-0.0789568;0
2.63027e+08;-0.0797582;0
2.67096e+08;-0.0805698;0
2.71227e+08;-0.0813917;0
2.75423e+08;-0.0822241;0
2.79683e+08;-0.0830672;0
2.8401e+08;-0.0839211;0
2.88403e+08;-0.0847861;0
2.92864e+08;-0.0856624;0
2.97395e+08;-0.08655;0
3.01995e+08;-0.0874493;0
3.06667e+08;-0.0883603;0
3.11411e+08;-0.0892835;0
3.16228e+08;-0.0902188;0
3.21119e+08;-0.0911666;0
3.26087e+08;-0.092127;0
3.31131e+08;-0.0931003;0
3.36253e+08;-0.0940868;0
3.41455e+08;-0.0950865;0
3.46737e+08;-0.0960999;0
3.52101e+08;-0.097127;0
3.57547e+08;-0.0981682;0
3.63078e+08;-0.0992238;0
3.68695e+08;-0.100294;0
3.74398e+08;-0.101379;0
3.80189e+08;-0.102479;0
3.86071e+08;-0.103594;0
3.92043e+08;-0.104725;0
3.98107e+08;-0.105872;0
4.04265e+08;-0.107036;0
4.10519e+08;-0.108215;0
4.16869e+08;-0.109412;0
4.23318e+08;-0.110626;0
4.29866e+08;-0.111857;0
4.36516e+08;-0.113106;0
4.43268e+08;-0.114373;0
4.50125e+08;-0.115659;0
4.57088e+08;-0.116963;0
4.64159e+08;-0.118287;0
4.71339e+08;-0.11963;0
4.7863e+08;-0.120992;0
4.86034e+08;-0.122376;0
4.93552e+08;-0.123779;0
5.01187e+08;-0.125204;0
5.0894e+08;-0.12665;0
5.16813e+08;-0.128118;0
5.24807e+08;-0.129609;0
5.32926e+08;-0.131121;0
5.4117e+08;-0.132657;0
5.49541e+08;-0.134217;0
5.58042e+08;-0.135801;0
5.66674e+08;-0.137408;0
5.7544e+08;-0.139041;0
5.84341e+08;-0.1407;0
5.93381e+08;-0.142384;0
6.0256e+08;-0.144094;0
6.11881e+08;-0.145831;0
6.21346e+08;-0.147596;0
6.30957e+08;-0.149389;0
6.40718e+08;-0.15121;0
6.50629e+08;-0.15306;0
6.60693e+08;-0.154939;0
6.70914e+08;-0.156849;0
6.81292e+08;-0.158789;0
6.91831e+08;-0.160761;0
7.02533e+08;-0.162764;0
7.134e+08;-0.1648;0
7.24436e+08;-0.166869;0
7.35642e+08;-0.168971;0
7.47022e+08;-0.171108;0
7.58578e+08;-0.17328;0
7.70312e+08;-0.175488;0
7.82228e+08;-0.177732;0
7.94328e+08;-0.180013;0
8.06616e+08;-0.182331;0
8.19093e+08;-0.184688;0
8.31764e+08;-0.187084;0
8.4463e+08;-0.18952;0
8.57696e+08;-0.191997;0
8.70964e+08;-0.194515;0
8.84437e+08;-0.197075;0
8.98118e+08;-0.199678;0
9.12011e+08;-0.202324;0
9.26119e+08;-0.205015;0
9.40445e+08;-0.207751;0
9.54993e+08;-0.210534;0
9.69765e+08;-0.213363;0
9.84767e+08;-0.21624;0
1e+09;-0.219166;0
1.01547e+09;-0.222141;0
1.03118e+09;-0.225166;0
1.04713e+09;-0.228243;0
1.06333e+09;-0.231372;0
1.07978e+09;-0.234554;0
1.09648e+09;-0.23779;0
1.11344e+09;-0.241082;0
1.13066e+09;-0.244429;0
1.14815e+09;-0.247833;0
1.16591e+09;-0.251295;0
1.18395e+09;-0.254816;0
1.20226e+09;-0.258397;0
1.22086e+09;-0.262039;0
1.23975e+09;-0.265743;0
1.25893e+09;-0.26951;0
1.2784e+09;-0.273342;0
1.29818e+09;-0.277239;0
1.31826e+09;-0.281202;0
1.33865e+09;-0.285234;0
1.35936e+09;-0.289334;0
1.38038e+09;-0.293505;0
1.40174e+09;-0.297748;0
1.42342e+09;-0.302063;0
1.44544e+09;-0.306453;0
1.4678e+09;-0.310918;0
1.4905e+09;-0.315461;0
1.51356e+09;-0.320082;0
1.53697e+09;-0.324784;0
1.56075e+09;-0.329567;0
1.58489e+09;-0.334434;0
1.60941e+09;-0.339387;0
1.63431e+09;-0.344426;0
1.65959e+09;-0.349556;0
1.68526e+09;-0.354776;0
1.71133e+09;-0.36009;0
1.7378e+09;-0.3655;0
1.76468e+09;-0.371008;0
1.79198e+09;-0.376617;0
1.8197e+09;-0.38233;0
1.84785e+09;-0.388149;0
1.87643e+09;-0.394078;0
1.90546e+09;-0.40012;0
1.93494e+09;-0.406279;0
1.96487e+09;-0.412558;0
1.99526e+09;-0.418961;0
2.02613e+09;-0.425493;0
2.05747e+09;-0.432158;0
2.0893e+09;-0.438962;0
2.12162e+09;-0.445909;0
2.15443e+09;-0.453006;0
2.18776e+09;-0.460259;0
2.2216e+09;-0.467673;0
2.25597e+09;-0.475257;0
2.29087e+09;-0.483018;0
2.32631e+09;-0.490965;0
2.36229e+09;-0.499105;0
2.39883e+09;-0.507449;0
2.43594e+09;-0.516007;0
2.47362e+09;-0.52479;0
2.51189e+09;-0.53381;0
2.55074e+09;-0.543079;0
2.5902e+09;-0.552611;0
2.63027e+09;-0.56242;0
2.67096e+09;-0.572523;0
2.71227e+09;-0.582937;0
2.75423e+09;-0.593678;0
2.79683e+09;-0.604767;0
2.8401e+09;-0.616224;0
2.88403e+09;-0.628071;0
2.92864e+09;-0.640332;0
2.97395e+09;-0.653032;0
3.01995e+09;-0.666197;0
3.06667e+09;-0.679857;0
3.11411e+09;-0.694041;0
3.16228e+09;-0.708782;0
3.21119e+09;-0.724115;0
3.26087e+09;-0.740074;0
3.31131e+09;-0.7567;0
3.36253e+09;-0.774031;0
3.41455e+09;-0.792112;0
3.46737e+09;-0.810986;0
3.52101e+09;-0.830701;0
3.57547e+09;-0.851306;0
3.63078e+09;-0.872853;0
3.68695e+09;-0.895397;0
3.74398e+09;-0.918992;0
3.80189e+09;-0.943697;0
3.86071e+09;-0.969572;0
3.92043e+09;-0.99668;0
3.98107e+09;-1.02508;0
4.04265e+09;-1.05485;0
4.10519e+09;-1.08605;0
4.16869e+09;-1.11874;0
4.23318e+09;-1.153;0
4.29866e+09;-1.18889;0
4.36516e+09;-1.22649;0
4.43268e+09;-1.26588;0
4.50125e+09;-1.30711;0
4.57088e+09;-1.35028;0
4.64159e+09;-1.39544;0
4.71339e+09;-1.44268;0
4.7863e+09;-1.49208;0
4.86034e+09;-1.5437;0
4.93552e+09;-1.59765;0
5.01187e+09;-1.65399;0
5.0894e+09;-1.71283;0
5.16813e+09;-1.77425;0
5.24807e+09;-1.83839;0
5.32926e+09;-1.90534;0
5.4117e+09;-1.97526;0
5.49541e+09;-2.0483;0
5.58042e+09;-2.12465;0
5.66674e+09;-2.20451;0
5.7544e+09;-2.28814;0
5.84341e+09;-2.37582;0
5.93381e+09;-2.46791;0
6.0256e+09;-2.5648;0
6.11881e+09;-2.66698;0
6.21346e+09;-2.77499;0
6.30957e+09;-2.88949;0
6.40718e+09;-3.01125;0
6.50629e+09;-3.14114;0
6.60693e+09;-3.28021;0
6.70914e+09;-3.42964;0
