"frequency";"r dBS33";"i dBS33"
2.15443e+08;-46.4043;0
2.18776e+08;-46.2742;0
2.2216e+08;-46.1443;0
2.25597e+08;-46.0144;0
2.29087e+08;-45.8845;0
2.32631e+08;-45.7548;0
2.36229e+08;-45.6252;0
2.39883e+08;-45.4957;0
2.43594e+08;-45.3663;0
2.47362e+08;-45.237;0
2.51189e+08;-45.1079;0
2.55074e+08;-44.9788;0
2.5902e+08;-44.8499;0
2.63027e+08;-44.7211;0
2.67096e+08;-44.5924;0
2.71227e+08;-44.4638;0
2.75423e+08;-44.3354;0
2.79683e+08;-44.2071;0
2.8401e+08;-44.079;0
2.88403e+08;-43.951;0
2.92864e+08;-43.8231;0
2.97395e+08;-43.6955;0
3.01995e+08;-43.5679;0
3.06667e+08;-43.4406;0
3.11411e+08;-43.3134;0
3.16228e+08;-43.1864;0
3.21119e+08;-43.0596;0
3.26087e+08;-42.9329;0
3.31131e+08;-42.8065;0
3.36253e+08;-42.6803;0
3.41455e+08;-42.5542;0
3.46737e+08;-42.4284;0
3.52101e+08;-42.3028;0
3.57547e+08;-42.1774;0
3.63078e+08;-42.0523;0
3.68695e+08;-41.9274;0
3.74398e+08;-41.8027;0
3.80189e+08;-41.6783;0
3.86071e+08;-41.5542;0
3.92043e+08;-41.4303;0
3.98107e+08;-41.3067;0
4.04265e+08;-41.1834;0
4.10519e+08;-41.0604;0
4.16869e+08;-40.9377;0
4.23318e+08;-40.8153;0
4.29866e+08;-40.6932;0
4.36516e+08;-40.5715;0
4.43268e+08;-40.4501;0
4.50125e+08;-40.3291;0
4.57088e+08;-40.2084;0
4.64159e+08;-40.0881;0
4.71339e+08;-39.9682;0
4.7863e+08;-39.8487;0
4.86034e+08;-39.7296;0
4.93552e+08;-39.611;0
5.01187e+08;-39.4928;0
5.0894e+08;-39.375;0
5.16813e+08;-39.2577;0
5.24807e+08;-39.1409;0
5.32926e+08;-39.0246;0
5.4117e+08;-38.9088;0
5.49541e+08;-38.7935;0
5.58042e+08;-38.6788;0
5.66674e+08;-38.5647;0
5.7544e+08;-38.4511;0
5.84341e+08;-38.3381;0
5.93381e+08;-38.2258;0
6.0256e+08;-38.1141;0
6.11881e+08;-38.003;0
6.21346e+08;-37.8927;0
6.30957e+08;-37.783;0
6.40718e+08;-37.6741;0
6.50629e+08;-37.5659;0
6.60693e+08;-37.4584;0
6.70914e+08;-37.3518;0
6.81292e+08;-37.246;0
6.91831e+08;-37.141;0
7.02533e+08;-37.037;0
7.134e+08;-36.9338;0
7.24436e+08;-36.8315;0
7.35642e+08;-36.7302;0
7.47022e+08;-36.6299;0
7.58578e+08;-36.5307;0
7.70312e+08;-36.4325;0
7.82228e+08;-36.3353;0
7.94328e+08;-36.2394;0
8.06616e+08;-36.1445;0
8.19093e+08;-36.0509;0
8.31764e+08;-35.9585;0
8.4463e+08;-35.8674;0
8.57696e+08;-35.7777;0
8.70964e+08;-35.6893;0
8.84437e+08;-35.6023;0
8.98118e+08;-35.5168;0
9.12011e+08;-35.4328;0
9.26119e+08;-35.3503;0
9.40445e+08;-35.2695;0
9.54993e+08;-35.1903;0
9.69765e+08;-35.1128;0
9.84767e+08;-35.0372;0
1e+09;-34.9633;0
1.01547e+09;-34.8914;0
1.03118e+09;-34.8215;0
1.04713e+09;-34.7535;0
1.06333e+09;-34.6877;0
1.07978e+09;-34.6241;0
1.09648e+09;-34.5627;0
1.11344e+09;-34.5036;0
1.13066e+09;-34.4469;0
1.14815e+09;-34.3928;0
1.16591e+09;-34.3412;0
1.18395e+09;-34.2922;0
1.20226e+09;-34.2461;0
1.22086e+09;-34.2028;0
1.23975e+09;-34.1624;0
1.25893e+09;-34.1252;0
1.2784e+09;-34.0911;0
1.29818e+09;-34.0602;0
1.31826e+09;-34.0328;0
1.33865e+09;-34.009;0
1.35936e+09;-33.9888;0
1.38038e+09;-33.9723;0
1.40174e+09;-33.9598;0
1.42342e+09;-33.9514;0
1.44544e+09;-33.9473;0
