"frequency";"r dBS21";"i dBS21"
1e+09;-28.2171;0
1.01158e+09;-28.1209;0
1.02329e+09;-28.0248;0
1.03514e+09;-27.9287;0
1.04713e+09;-27.8326;0
1.05925e+09;-27.7366;0
1.07152e+09;-27.6407;0
1.08393e+09;-27.5448;0
1.09648e+09;-27.449;0
1.10917e+09;-27.3532;0
1.12202e+09;-27.2575;0
1.13501e+09;-27.1618;0
1.14815e+09;-27.0661;0
1.16145e+09;-26.9706;0
1.1749e+09;-26.875;0
1.1885e+09;-26.7795;0
1.20226e+09;-26.6841;0
1.21619e+09;-26.5887;0
1.23027e+09;-26.4934;0
1.24451e+09;-26.3981;0
1.25893e+09;-26.3029;0
1.2735e+09;-26.2077;0
1.28825e+09;-26.1125;0
1.30317e+09;-26.0175;0
1.31826e+09;-25.9224;0
1.33352e+09;-25.8274;0
1.34896e+09;-25.7325;0
1.36458e+09;-25.6376;0
1.38038e+09;-25.5427;0
1.39637e+09;-25.4479;0
1.41254e+09;-25.3531;0
1.42889e+09;-25.2584;0
1.44544e+09;-25.1637;0
1.46218e+09;-25.0691;0
1.47911e+09;-24.9745;0
1.49624e+09;-24.8799;0
1.51356e+09;-24.7854;0
1.53109e+09;-24.6909;0
1.54882e+09;-24.5964;0
1.56675e+09;-24.502;0
1.58489e+09;-24.4076;0
1.60325e+09;-24.3132;0
1.62181e+09;-24.2189;0
1.64059e+09;-24.1246;0
1.65959e+09;-24.0303;0
1.6788e+09;-23.936;0
1.69824e+09;-23.8417;0
1.71791e+09;-23.7475;0
1.7378e+09;-23.6533;0
1.75792e+09;-23.5591;0
1.77828e+09;-23.4649;0
1.79887e+09;-23.3707;0
1.8197e+09;-23.2765;0
1.84077e+09;-23.1823;0
1.86209e+09;-23.0881;0
1.88365e+09;-22.9939;0
1.90546e+09;-22.8997;0
1.92752e+09;-22.8054;0
1.94984e+09;-22.7112;0
1.97242e+09;-22.617;0
1.99526e+09;-22.5227;0
2.01837e+09;-22.4284;0
2.04174e+09;-22.334;0
2.06538e+09;-22.2397;0
2.0893e+09;-22.1453;0
2.11349e+09;-22.0508;0
2.13796e+09;-21.9563;0
2.16272e+09;-21.8618;0
2.18776e+09;-21.7672;0
2.21309e+09;-21.6725;0
2.23872e+09;-21.5778;0
2.26464e+09;-21.483;0
2.29087e+09;-21.3882;0
2.31739e+09;-21.2933;0
2.34423e+09;-21.1983;0
2.37137e+09;-21.1032;0
2.39883e+09;-21.008;0
2.42661e+09;-20.9128;0
2.45471e+09;-20.8174;0
2.48313e+09;-20.722;0
2.51189e+09;-20.6264;0
2.54097e+09;-20.5308;0
2.5704e+09;-20.435;0
2.60016e+09;-20.3392;0
2.63027e+09;-20.2432;0
2.66073e+09;-20.1471;0
2.69153e+09;-20.0509;0
2.7227e+09;-19.9546;0
2.75423e+09;-19.8582;0
2.78612e+09;-19.7616;0
2.81838e+09;-19.6649;0
2.85102e+09;-19.5681;0
2.88403e+09;-19.4712;0
2.91743e+09;-19.3742;0
2.95121e+09;-19.2771;0
2.98538e+09;-19.1798;0
3.01995e+09;-19.0825;0
3.05492e+09;-18.985;0
3.0903e+09;-18.8874;0
3.12608e+09;-18.7898;0
3.16228e+09;-18.692;0
3.1989e+09;-18.5942;0
3.23594e+09;-18.4963;0
3.27341e+09;-18.3983;0
3.31131e+09;-18.3003;0
3.34965e+09;-18.2022;0
3.38844e+09;-18.1042;0
3.42768e+09;-18.0061;0
3.46737e+09;-17.908;0
3.50752e+09;-17.8099;0
3.54813e+09;-17.7119;0
3.58922e+09;-17.6139;0
3.63078e+09;-17.516;0
3.67282e+09;-17.4182;0
3.71535e+09;-17.3205;0
3.75837e+09;-17.223;0
3.80189e+09;-17.1256;0
3.84592e+09;-17.0284;0
3.89045e+09;-16.9315;0
3.9355e+09;-16.8348;0
3.98107e+09;-16.7384;0
4.02717e+09;-16.6423;0
4.0738e+09;-16.5465;0
4.12098e+09;-16.4511;0
4.16869e+09;-16.3562;0
4.21697e+09;-16.2616;0
4.2658e+09;-16.1676;0
4.31519e+09;-16.074;0
4.36516e+09;-15.981;0
4.4157e+09;-15.8886;0
4.46684e+09;-15.7967;0
4.51856e+09;-15.7055;0
4.57088e+09;-15.615;0
4.62381e+09;-15.5252;0
4.67735e+09;-15.4361;0
4.73151e+09;-15.3477;0
4.7863e+09;-15.2601;0
4.84172e+09;-15.1733;0
4.89779e+09;-15.0872;0
4.9545e+09;-15.002;0
5.01187e+09;-14.9176;0
5.06991e+09;-14.8341;0
5.12861e+09;-14.7513;0
5.188e+09;-14.6694;0
5.24807e+09;-14.5883;0
5.30884e+09;-14.508;0
5.37032e+09;-14.4285;0
5.4325e+09;-14.3497;0
5.49541e+09;-14.2716;0
5.55904e+09;-14.1942;0
