"frequency";"r dBS21";"i dBS21"
3.31734e+10;-3.84599;0
3.334e+10;-3.91641;0
3.35067e+10;-3.99195;0
3.36733e+10;-4.07282;0
3.384e+10;-4.15926;0
3.40066e+10;-4.25153;0
3.41733e+10;-4.34997;0
3.43399e+10;-4.45498;0
3.45066e+10;-4.5671;0
3.46732e+10;-4.687;0
3.48399e+10;-4.81552;0
3.50065e+10;-4.95372;0
3.51732e+10;-5.10286;0
3.53398e+10;-5.26445;0
3.55065e+10;-5.4403;0
3.56731e+10;-5.6325;0
3.58398e+10;-5.84346;0
3.60064e+10;-6.07595;0
3.61731e+10;-6.33315;0
3.63397e+10;-6.61865;0
3.65064e+10;-6.93656;0
3.6673e+10;-7.29156;0
3.68397e+10;-7.68907;0
3.70063e+10;-8.13537;0
3.7173e+10;-8.6379;0
3.73396e+10;-9.20554;0
3.75063e+10;-9.84918;0
3.76729e+10;-10.5824;0
3.78396e+10;-11.4223;0
3.80062e+10;-12.3915;0
3.81729e+10;-13.5192;0
3.83395e+10;-14.8447;0
3.85062e+10;-16.4178;0
3.86728e+10;-18.292;0
3.88395e+10;-20.4692;0
3.90061e+10;-22.6487;0
3.91728e+10;-23.6801;0
3.93394e+10;-22.5506;0
3.95061e+10;-20.3558;0
3.96727e+10;-18.1981;0
3.98394e+10;-16.3505;0
4.0006e+10;-14.8053;0
4.01727e+10;-13.5089;0
4.03393e+10;-12.4117;0
4.0506e+10;-11.4749;0
4.06726e+10;-10.6687;0
4.08393e+10;-9.97018;0
4.10059e+10;-9.36161;0
4.11726e+10;-8.82872;0
4.13392e+10;-8.36005;0
4.15059e+10;-7.94623;0
4.16725e+10;-7.57951;0
4.18392e+10;-7.25349;0
4.20058e+10;-6.96281;0
4.21725e+10;-6.70297;0
4.23391e+10;-6.47019;0
4.25058e+10;-6.2613;0
4.26724e+10;-6.07356;0
4.28391e+10;-5.90469;0
4.30057e+10;-5.75269;0
4.31724e+10;-5.61583;0
4.3339e+10;-5.49262;0
4.35057e+10;-5.38173;0
4.36723e+10;-5.28196;0
4.3839e+10;-5.19227;0
4.40056e+10;-5.11169;0
4.41723e+10;-5.03937;0
4.43389e+10;-4.97452;0
4.45056e+10;-4.91644;0
4.46722e+10;-4.86449;0
4.48389e+10;-4.81811;0
4.50055e+10;-4.77678;0
4.51722e+10;-4.74006;0
4.53388e+10;-4.70756;0
4.55055e+10;-4.67895;0
4.56721e+10;-4.65392;0
4.58388e+10;-4.63224;0
4.60054e+10;-4.61368;0
4.61721e+10;-4.59806;0
4.63387e+10;-4.58522;0
4.65054e+10;-4.57501;0
4.6672e+10;-4.56731;0
4.68387e+10;-4.56199;0
4.70053e+10;-4.55895;0
4.7172e+10;-4.55808;0
4.73386e+10;-4.55929;0
4.75053e+10;-4.56247;0
4.76719e+10;-4.56756;0
4.78386e+10;-4.57448;0
4.80052e+10;-4.58316;0
4.81719e+10;-4.59356;0
4.83385e+10;-4.60565;0
4.85052e+10;-4.61942;0
4.86718e+10;-4.63487;0
4.88385e+10;-4.65202;0
4.90051e+10;-4.67092;0
4.91718e+10;-4.69161;0
4.93384e+10;-4.71416;0
4.95051e+10;-4.73865;0
4.96717e+10;-4.76514;0
4.98384e+10;-4.79372;0
5.0005e+10;-4.82447;0
5.01717e+10;-4.85745;0
5.03383e+10;-4.89274;0
5.0505e+10;-4.93039;0
5.06716e+10;-4.97046;0
5.08383e+10;-5.01303;0
5.10049e+10;-5.05816;0
5.11716e+10;-5.10595;0
5.13382e+10;-5.15651;0
5.15049e+10;-5.21;0
5.16715e+10;-5.26665;0
5.18382e+10;-5.32671;0
5.20048e+10;-5.39054;0
5.21715e+10;-5.45855;0
5.23381e+10;-5.53127;0
5.25048e+10;-5.60929;0
5.26714e+10;-5.69333;0
5.28381e+10;-5.78419;0
5.30047e+10;-5.88278;0
5.31714e+10;-5.99011;0
5.3338e+10;-6.10727;0
5.35047e+10;-6.2355;0
5.36713e+10;-6.37609;0
5.3838e+10;-6.5305;0
5.40046e+10;-6.70028;0
5.41713e+10;-6.88714;0
5.43379e+10;-7.09301;0
5.45046e+10;-7.32005;0
5.46712e+10;-7.57073;0
5.48379e+10;-7.84796;0
5.50045e+10;-8.15518;0
5.51712e+10;-8.49654;0
5.53378e+10;-8.87709;0
5.55045e+10;-9.30301;0
5.56711e+10;-9.78191;0
5.58378e+10;-10.3232;0
5.60044e+10;-10.9386;0
5.61711e+10;-11.6424;0
5.63377e+10;-12.4524;0
5.65044e+10;-13.3903;0
5.6671e+10;-14.4814;0
5.68377e+10;-15.7527;0
5.70043e+10;-17.2214;0
5.7171e+10;-18.8588;0
5.73376e+10;-20.4835;0
