"frequency";"r dBS21";"i dBS21"
1.79198e+08;-0.0542438;0
1.8197e+08;-0.0547962;0
1.84785e+08;-0.0553553;0
1.87643e+08;-0.0559213;0
1.90546e+08;-0.0564942;0
1.93494e+08;-0.0570741;0
1.96487e+08;-0.0576612;0
1.99526e+08;-0.0582555;0
2.02613e+08;-0.0588572;0
2.05747e+08;-0.0594663;0
2.0893e+08;-0.060083;0
2.12162e+08;-0.0607074;0
2.15443e+08;-0.0613396;0
2.18776e+08;-0.0619797;0
2.2216e+08;-0.0626278;0
2.25597e+08;-0.063284;0
2.29087e+08;-0.0639485;0
2.32631e+08;-0.0646214;0
2.36229e+08;-0.0653029;0
2.39883e+08;-0.0659929;0
2.43594e+08;-0.0666918;0
2.47362e+08;-0.0673995;0
2.51189e+08;-0.0681163;0
2.55074e+08;-0.0688422;0
2.5902e+08;-0.0695775;0
2.63027e+08;-0.0703222;0
2.67096e+08;-0.0710765;0
2.71227e+08;-0.0718405;0
2.75423e+08;-0.0726144;0
2.79683e+08;-0.0733984;0
2.8401e+08;-0.0741925;0
2.88403e+08;-0.074997;0
2.92864e+08;-0.0758119;0
2.97395e+08;-0.0766375;0
3.01995e+08;-0.0774739;0
3.06667e+08;-0.0783213;0
3.11411e+08;-0.0791798;0
3.16228e+08;-0.0800496;0
3.21119e+08;-0.0809309;0
3.26087e+08;-0.0818238;0
3.31131e+08;-0.0827285;0
3.36253e+08;-0.0836453;0
3.41455e+08;-0.0845742;0
3.46737e+08;-0.0855155;0
3.52101e+08;-0.0864693;0
3.57547e+08;-0.0874358;0
3.63078e+08;-0.0884153;0
3.68695e+08;-0.0894079;0
3.74398e+08;-0.0904138;0
3.80189e+08;-0.0914332;0
3.86071e+08;-0.0924663;0
3.92043e+08;-0.0935133;0
3.98107e+08;-0.0945744;0
4.04265e+08;-0.0956499;0
4.10519e+08;-0.0967399;0
4.16869e+08;-0.0978447;0
4.23318e+08;-0.0989644;0
4.29866e+08;-0.100099;0
4.36516e+08;-0.10125;0
4.43268e+08;-0.102415;0
4.50125e+08;-0.103597;0
4.57088e+08;-0.104795;0
4.64159e+08;-0.106009;0
4.71339e+08;-0.10724;0
4.7863e+08;-0.108488;0
4.86034e+08;-0.109752;0
4.93552e+08;-0.111034;0
5.01187e+08;-0.112333;0
5.0894e+08;-0.11365;0
5.16813e+08;-0.114985;0
5.24807e+08;-0.116339;0
5.32926e+08;-0.117711;0
5.4117e+08;-0.119101;0
5.49541e+08;-0.120511;0
5.58042e+08;-0.12194;0
5.66674e+08;-0.123388;0
5.7544e+08;-0.124856;0
5.84341e+08;-0.126345;0
5.93381e+08;-0.127853;0
6.0256e+08;-0.129382;0
6.11881e+08;-0.130933;0
6.21346e+08;-0.132504;0
6.30957e+08;-0.134096;0
6.40718e+08;-0.135711;0
6.50629e+08;-0.137347;0
6.60693e+08;-0.139005;0
6.70914e+08;-0.140686;0
6.81292e+08;-0.14239;0
6.91831e+08;-0.144117;0
7.02533e+08;-0.145867;0
7.134e+08;-0.147641;0
7.24436e+08;-0.149439;0
7.35642e+08;-0.15126;0
7.47022e+08;-0.153107;0
7.58578e+08;-0.154978;0
7.70312e+08;-0.156874;0
7.82228e+08;-0.158795;0
7.94328e+08;-0.160742;0
8.06616e+08;-0.162715;0
8.19093e+08;-0.164714;0
8.31764e+08;-0.16674;0
8.4463e+08;-0.168792;0
8.57696e+08;-0.170871;0
8.70964e+08;-0.172978;0
8.84437e+08;-0.175111;0
8.98118e+08;-0.177273;0
9.12011e+08;-0.179463;0
9.26119e+08;-0.181682;0
9.40445e+08;-0.183928;0
9.54993e+08;-0.186204;0
9.69765e+08;-0.188509;0
9.84767e+08;-0.190844;0
1e+09;-0.193208;0
1.01547e+09;-0.195603;0
1.03118e+09;-0.198027;0
1.04713e+09;-0.200482;0
1.06333e+09;-0.202968;0
1.07978e+09;-0.205485;0
1.09648e+09;-0.208034;0
1.11344e+09;-0.210614;0
1.13066e+09;-0.213225;0
1.14815e+09;-0.215869;0
1.16591e+09;-0.218546;0
1.18395e+09;-0.221255;0
1.20226e+09;-0.223997;0
1.22086e+09;-0.226772;0
1.23975e+09;-0.229581;0
1.25893e+09;-0.232423;0
1.2784e+09;-0.235299;0
1.29818e+09;-0.23821;0
1.31826e+09;-0.241155;0
1.33865e+09;-0.244135;0
1.35936e+09;-0.24715;0
1.38038e+09;-0.2502;0
1.40174e+09;-0.253287;0
1.42342e+09;-0.256409;0
1.44544e+09;-0.259567;0
1.4678e+09;-0.262762;0
1.4905e+09;-0.265994;0
1.51356e+09;-0.269263;0
1.53697e+09;-0.272569;0
1.56075e+09;-0.275914;0
1.58489e+09;-0.279296;0
1.60941e+09;-0.282717;0
1.63431e+09;-0.286178;0
1.65959e+09;-0.289677;0
1.68526e+09;-0.293216;0
1.71133e+09;-0.296796;0
1.7378e+09;-0.300416;0
1.76468e+09;-0.304077;0
1.79198e+09;-0.307779;0
1.8197e+09;-0.311523;0
1.84785e+09;-0.31531;0
1.87643e+09;-0.31914;0
1.90546e+09;-0.323014;0
1.93494e+09;-0.326931;0
1.96487e+09;-0.330893;0
1.99526e+09;-0.3349;0
2.02613e+09;-0.338954;0
2.05747e+09;-0.343053;0
2.0893e+09;-0.3472;0
2.12162e+09;-0.351395;0
2.15443e+09;-0.355638;0
2.18776e+09;-0.35993;0
2.2216e+09;-0.364272;0
2.25597e+09;-0.368664;0
2.29087e+09;-0.373108;0
2.32631e+09;-0.377604;0
2.36229e+09;-0.382153;0
2.39883e+09;-0.386755;0
2.43594e+09;-0.391412;0
2.47362e+09;-0.396124;0
2.51189e+09;-0.400891;0
2.55074e+09;-0.405715;0
2.5902e+09;-0.410596;0
2.63027e+09;-0.415535;0
2.67096e+09;-0.420532;0
2.71227e+09;-0.425588;0
2.75423e+09;-0.430704;0
2.79683e+09;-0.43588;0
2.8401e+09;-0.441117;0
2.88403e+09;-0.446415;0
2.92864e+09;-0.451774;0
2.97395e+09;-0.457196;0
3.01995e+09;-0.462679;0
3.06667e+09;-0.468226;0
3.11411e+09;-0.473835;0
3.16228e+09;-0.479507;0
3.21119e+09;-0.485242;0
3.26087e+09;-0.49104;0
3.31131e+09;-0.496902;0
3.36253e+09;-0.502828;0
3.41455e+09;-0.508817;0
3.46737e+09;-0.51487;0
3.52101e+09;-0.520988;0
3.57547e+09;-0.527171;0
3.63078e+09;-0.533418;0
3.68695e+09;-0.539732;0
3.74398e+09;-0.546111;0
3.80189e+09;-0.552558;0
3.86071e+09;-0.559074;0
3.92043e+09;-0.565659;0
3.98107e+09;-0.572315;0
4.04265e+09;-0.579044;0
4.10519e+09;-0.585848;0
4.16869e+09;-0.592729;0
4.23318e+09;-0.599689;0
4.29866e+09;-0.606731;0
4.36516e+09;-0.613858;0
4.43268e+09;-0.621072;0
4.50125e+09;-0.628377;0
4.57088e+09;-0.635776;0
4.64159e+09;-0.643271;0
4.71339e+09;-0.650865;0
4.7863e+09;-0.658562;0
4.86034e+09;-0.666362;0
4.93552e+09;-0.674268;0
5.01187e+09;-0.682282;0
5.0894e+09;-0.690404;0
5.16813e+09;-0.698634;0
5.24807e+09;-0.706972;0
5.32926e+09;-0.715417;0
5.4117e+09;-0.723967;0
5.49541e+09;-0.732619;0
5.58042e+09;-0.741371;0
5.66674e+09;-0.750218;0
5.7544e+09;-0.759159;0
5.84341e+09;-0.768188;0
5.93381e+09;-0.777302;0
6.0256e+09;-0.7865;0
6.11881e+09;-0.795778;0
6.21346e+09;-0.805135;0
6.30957e+09;-0.814571;0
6.40718e+09;-0.824088;0
6.50629e+09;-0.833689;0
6.60693e+09;-0.843379;0
6.70914e+09;-0.853163;0
6.81292e+09;-0.863049;0
6.91831e+09;-0.873046;0
7.02533e+09;-0.883162;0
7.134e+09;-0.893408;0
7.24436e+09;-0.903792;0
7.35642e+09;-0.914321;0
7.47022e+09;-0.925003;0
7.58578e+09;-0.935842;0
7.70312e+09;-0.94684;0
7.82228e+09;-0.957997;0
7.94328e+09;-0.969313;0
8.06616e+09;-0.980782;0
8.19093e+09;-0.9924;0
8.31764e+09;-1.00416;0
8.4463e+09;-1.01607;0
8.57696e+09;-1.02811;0
8.70964e+09;-1.0403;0
8.84437e+09;-1.05263;0
8.98118e+09;-1.06512;0
9.12011e+09;-1.07777;0
9.26119e+09;-1.09061;0
9.40445e+09;-1.10364;0
9.54993e+09;-1.11689;0
9.69765e+09;-1.13036;0
9.84767e+09;-1.14405;0
1e+10;-1.15797;0
1.01547e+10;-1.1721;0
1.03118e+10;-1.18643;0
1.04713e+10;-1.20093;0
1.06333e+10;-1.21556;0
1.07978e+10;-1.2303;0
1.09648e+10;-1.24513;0
1.11344e+10;-1.26002;0
1.13066e+10;-1.27498;0
1.14815e+10;-1.29001;0
1.16591e+10;-1.30515;0
1.18395e+10;-1.32042;0
1.20226e+10;-1.33588;0
1.22086e+10;-1.35157;0
1.23975e+10;-1.36751;0
1.25893e+10;-1.38373;0
1.2784e+10;-1.40024;0
1.29818e+10;-1.41702;0
1.31826e+10;-1.43407;0
1.33865e+10;-1.45137;0
1.35936e+10;-1.46892;0
1.38038e+10;-1.48673;0
1.40174e+10;-1.50484;0
1.42342e+10;-1.52327;0
1.44544e+10;-1.54206;0
1.4678e+10;-1.56123;0
1.4905e+10;-1.58076;0
1.51356e+10;-1.60058;0
1.53697e+10;-1.62062;0
1.56075e+10;-1.64078;0
1.58489e+10;-1.66097;0
1.60941e+10;-1.68114;0
1.63431e+10;-1.7013;0
1.65959e+10;-1.72151;0
1.68526e+10;-1.74189;0
1.71133e+10;-1.76255;0
1.7378e+10;-1.78359;0
1.76468e+10;-1.80505;0
1.79198e+10;-1.82696;0
1.8197e+10;-1.8493;0
1.84785e+10;-1.87207;0
1.87643e+10;-1.89528;0
1.90546e+10;-1.919;0
1.93494e+10;-1.94327;0
1.96487e+10;-1.96806;0
1.99526e+10;-1.99327;0
2.02613e+10;-2.01871;0
2.05747e+10;-2.04417;0
2.0893e+10;-2.06949;0
2.12162e+10;-2.09466;0
2.15443e+10;-2.11981;0
2.18776e+10;-2.14517;0
2.2216e+10;-2.17097;0
2.25597e+10;-2.19736;0
2.29087e+10;-2.22441;0
2.32631e+10;-2.25213;0
2.36229e+10;-2.28055;0
2.39883e+10;-2.30973;0
2.43594e+10;-2.33963;0
2.47362e+10;-2.37009;0
2.51189e+10;-2.40078;0
2.55074e+10;-2.43133;0
2.5902e+10;-2.46156;0
2.63027e+10;-2.49156;0
2.67096e+10;-2.5217;0
2.71227e+10;-2.55237;0
2.75423e+10;-2.58385;0
2.79683e+10;-2.61626;0
2.8401e+10;-2.64968;0
2.88403e+10;-2.6841;0
2.92864e+10;-2.71937;0
2.97395e+10;-2.75511;0
3.01995e+10;-2.79076;0
3.06667e+10;-2.82598;0
3.11411e+10;-2.86088;0
3.16228e+10;-2.89594;0
3.21119e+10;-2.93175;0
3.26087e+10;-2.96867;0
3.31131e+10;-3.00685;0
3.36253e+10;-3.04627;0
3.41455e+10;-3.0866;0
3.46737e+10;-3.12724;0
3.52101e+10;-3.16758;0
3.57547e+10;-3.20752;0
3.63078e+10;-3.24751;0
3.68695e+10;-3.28825;0
3.74398e+10;-3.33024;0
3.80189e+10;-3.37365;0
3.86071e+10;-3.41822;0
3.92043e+10;-3.46341;0
3.98107e+10;-3.50858;0
4.04265e+10;-3.55358;0
4.10519e+10;-3.59883;0
4.16869e+10;-3.64496;0
4.23318e+10;-3.69232;0
4.29866e+10;-3.74082;0
4.36516e+10;-3.79002;0
4.43268e+10;-3.83958;0
4.50125e+10;-3.88955;0
4.57088e+10;-3.94035;0
4.64159e+10;-3.99218;0
4.71339e+10;-4.04476;0
4.7863e+10;-4.09758;0
4.86034e+10;-4.15062;0
4.93552e+10;-4.20472;0
5.01187e+10;-4.26078;0
5.0894e+10;-4.31864;0
5.16813e+10;-4.37665;0
5.24807e+10;-4.43324;0
5.32926e+10;-4.48936;0
5.4117e+10;-4.54797;0
5.49541e+10;-4.61082;0
5.58042e+10;-4.67595;0
5.66674e+10;-4.73835;0
5.7544e+10;-4.79686;0
5.84341e+10;-4.85724;0
5.93381e+10;-4.9248;0
6.0256e+10;-4.99779;0
6.11881e+10;-5.06636;0
6.21346e+10;-5.12671;0
6.30957e+10;-5.18992;0
6.40718e+10;-5.26528;0
6.50629e+10;-5.3472;0
6.60693e+10;-5.41728;0
6.70914e+10;-5.47748;0
6.81292e+10;-5.54984;0
6.91831e+10;-5.64018;0
7.02533e+10;-5.72418;0
7.134e+10;-5.78527;0
7.24436e+10;-5.8551;0
7.35642e+10;-5.95293;0
7.47022e+10;-6.04843;0
7.58578e+10;-6.10927;0
7.70312e+10;-6.18147;0
7.82228e+10;-6.29268;0
7.94328e+10;-6.39119;0
8.06616e+10;-6.44641;0
8.19093e+10;-6.53456;0
8.31764e+10;-6.66503;0
8.4463e+10;-6.74307;0
8.57696e+10;-6.80254;0
8.70964e+10;-6.93277;0
8.84437e+10;-7.05212;0
8.98118e+10;-7.0976;0
9.12011e+10;-7.21437;0
9.26119e+10;-7.36675;0
9.40445e+10;-7.41077;0
9.54993e+10;-7.5189;0
9.69765e+10;-7.69356;0
9.84767e+10;-7.73363;0
1e+11;-7.85048;0
