"frequency";"r dBS11";"i dBS11"
9.12011e+08;-0.185227;0
9.22571e+08;-0.186984;0
9.33254e+08;-0.18876;0
9.44061e+08;-0.190553;0
9.54993e+08;-0.192366;0
9.66051e+08;-0.194196;0
9.77237e+08;-0.196046;0
9.88553e+08;-0.197914;0
1e+09;-0.199802;0
1.01158e+09;-0.201708;0
1.02329e+09;-0.203635;0
1.03514e+09;-0.20558;0
1.04713e+09;-0.207546;0
1.05925e+09;-0.209532;0
1.07152e+09;-0.211537;0
1.08393e+09;-0.213564;0
1.09648e+09;-0.21561;0
1.10917e+09;-0.217678;0
1.12202e+09;-0.219766;0
1.13501e+09;-0.221876;0
1.14815e+09;-0.224007;0
1.16145e+09;-0.226159;0
1.1749e+09;-0.228333;0
1.1885e+09;-0.23053;0
1.20226e+09;-0.232748;0
1.21619e+09;-0.234989;0
1.23027e+09;-0.237252;0
1.24451e+09;-0.239539;0
1.25893e+09;-0.241848;0
1.2735e+09;-0.244181;0
1.28825e+09;-0.246537;0
1.30317e+09;-0.248917;0
1.31826e+09;-0.251322;0
1.33352e+09;-0.25375;0
1.34896e+09;-0.256204;0
1.36458e+09;-0.258682;0
1.38038e+09;-0.261185;0
1.39637e+09;-0.263714;0
1.41254e+09;-0.266268;0
1.42889e+09;-0.268849;0
1.44544e+09;-0.271456;0
1.46218e+09;-0.274089;0
1.47911e+09;-0.27675;0
1.49624e+09;-0.279438;0
1.51356e+09;-0.282153;0
1.53109e+09;-0.284897;0
1.54882e+09;-0.287669;0
1.56675e+09;-0.29047;0
1.58489e+09;-0.2933;0
1.60325e+09;-0.296159;0
1.62181e+09;-0.299049;0
1.64059e+09;-0.301969;0
1.65959e+09;-0.30492;0
1.6788e+09;-0.307902;0
1.69824e+09;-0.310916;0
1.71791e+09;-0.313962;0
1.7378e+09;-0.317041;0
1.75792e+09;-0.320153;0
1.77828e+09;-0.323299;0
1.79887e+09;-0.32648;0
1.8197e+09;-0.329695;0
1.84077e+09;-0.332946;0
1.86209e+09;-0.336233;0
1.88365e+09;-0.339556;0
1.90546e+09;-0.342918;0
1.92752e+09;-0.346317;0
1.94984e+09;-0.349755;0
1.97242e+09;-0.353233;0
1.99526e+09;-0.35675;0
2.01837e+09;-0.360309;0
2.04174e+09;-0.36391;0
2.06538e+09;-0.367553;0
2.0893e+09;-0.371239;0
2.11349e+09;-0.37497;0
2.13796e+09;-0.378746;0
2.16272e+09;-0.382568;0
2.18776e+09;-0.386438;0
2.21309e+09;-0.390355;0
2.23872e+09;-0.394321;0
2.26464e+09;-0.398338;0
2.29087e+09;-0.402405;0
2.31739e+09;-0.406525;0
2.34423e+09;-0.410698;0
2.37137e+09;-0.414925;0
2.39883e+09;-0.419208;0
2.42661e+09;-0.423548;0
2.45471e+09;-0.427946;0
2.48313e+09;-0.432404;0
2.51189e+09;-0.436922;0
2.54097e+09;-0.441502;0
2.5704e+09;-0.446145;0
2.60016e+09;-0.450853;0
2.63027e+09;-0.455627;0
2.66073e+09;-0.460468;0
2.69153e+09;-0.465378;0
2.7227e+09;-0.470359;0
2.75423e+09;-0.475411;0
2.78612e+09;-0.480536;0
2.81838e+09;-0.485737;0
2.85102e+09;-0.491013;0
2.88403e+09;-0.496367;0
2.91743e+09;-0.501801;0
2.95121e+09;-0.507315;0
2.98538e+09;-0.512911;0
3.01995e+09;-0.51859;0
3.05492e+09;-0.524355;0
3.0903e+09;-0.530206;0
3.12608e+09;-0.536145;0
3.16228e+09;-0.542173;0
3.1989e+09;-0.548292;0
3.23594e+09;-0.554502;0
3.27341e+09;-0.560805;0
3.31131e+09;-0.567202;0
3.34965e+09;-0.573694;0
3.38844e+09;-0.580282;0
3.42768e+09;-0.586967;0
3.46737e+09;-0.593749;0
3.50752e+09;-0.600629;0
3.54813e+09;-0.607607;0
3.58922e+09;-0.614685;0
3.63078e+09;-0.621861;0
3.67282e+09;-0.629136;0
3.71535e+09;-0.636511;0
3.75837e+09;-0.643984;0
3.80189e+09;-0.651555;0
